2.35000000000000	0
2.34302268292885	0.00306201811657329
2.33609311430049	0.0321778387941285
2.33089517680199	0.0765960843112301
2.32703639137636	0.124521275715257
2.32310125470230	0.173400536872694
2.31963976025750	0.224512806418780
2.31625982949168	0.276851098021774
2.31300501875497	0.330883202794288
2.30978252234120	0.386067633950562
2.30601255045555	0.441766556918771
2.30243669119270	0.498892108907085
2.30008692476319	0.559718570154369
2.29887309373729	0.623803522003649
2.29790243633070	0.689901230808243
2.29605667236416	0.755564333071497
2.29465423001155	0.823643038563809
2.29573886107877	0.897789827310551
2.29600916841325	0.971946439934817
2.29433589623078	1.04355856918744
2.29422125464022	1.11986665724066
2.29446965768113	1.19817848719103
2.29435618729849	1.27738305917979
2.29487403883109	1.35918753383761
2.29512876631688	1.44206316940465
2.29419995882016	1.52371423045823
2.29286309230709	1.60608482831823
2.29051109537398	1.68742143904680
2.28738827060101	1.76861585969536
2.28746353611866	1.85808936907489
2.28652905423571	2.23468287957214
2.28297707226769	2.63477825658995
2.27771648456993	2.77415428903906
2.26586233390816	2.89919177122950
2.24793734899018	3.01098927720213
2.22581030663360	3.11205883955337
2.20185399680453	3.20918327744531
2.17989758989165	3.31146818826442
2.16100081968191	3.42375866263443
2.14459063848106	3.54381570350388
2.12896692554669	3.66802152836914
