2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00	2.350000000000000089e+00
2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00	2.343022682928849854e+00
2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00	2.336093114300489937e+00
2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00	2.330895176801989876e+00
2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00	2.327036391376359870e+00
2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00	2.323101254702300000e+00
2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00	2.319639760257500072e+00
2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00	2.316259829491679856e+00
2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00	2.313005018754969999e+00
2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00	2.309782522341199851e+00
