2.35000000000000	0
2.34249281397034	0.00223766270106647
2.33577407847949	0.0316742398754466
2.33102094499226	0.0767724398788278
2.32683706595228	0.124183641445309
2.32160242559398	0.170907510364225
2.31679503614025	0.219763274616214
2.31236939773930	0.270234967838332
2.30736614347631	0.321162414120465
2.30308285674988	0.374335627678014
2.30055088079926	0.432066769275714
2.29790558171436	0.490695707513358
2.29601779048606	0.552267554693195
2.29542368586592	0.617387633857241
2.29454918071575	0.683593572176724
2.29345564943862	0.750603337490691
2.29276855490903	0.819994372705012
2.29413985640832	0.894654201487585
2.29483932121072	0.969627571559977
2.29183341971010	1.03850560770906
2.29097713506815	1.11330181517841
2.29126713498201	1.19159942246397
2.29053583077646	1.26947889180992
2.28972310636968	1.34838000513344
2.28947026218365	1.43010916766799
2.28964743539604	1.51397548685664
2.28958588971498	1.59899975961652
2.28750216290584	1.68079728704020
2.28525872768604	1.76389299577379
2.28677795504953	1.85652303485773
2.28720094001901	1.94834120400313
2.28287048278806	2.27116844934708
2.28119016715880	2.63057923258009
2.27994612583363	2.77946679786428
2.27655354483887	2.92652622963339
2.26802588178760	3.06270415121329
2.24856603335458	3.17319030802080
2.22223035100228	3.26498342352621
2.19691930929567	3.36053759458630
2.17424345830394	3.46234255835902
2.15431491586681	3.57371371039489
2.13598745953062	3.68948170255109
2.12073494016031	3.81706134677741
2.10582131782492	3.94579069501631
2.09098190610753	4.07731701934083
